cik,AssetsCurrent_USD,Assets_USD,CashAndCashEquivalentsAtCarryingValue_USD,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockValue_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,Liabilities_USD,RetainedEarningsAccumulatedDeficit_USD,StockholdersEquity_USD
1129260,298502000.0,406821000.0,34976000.0,100000000.0,32692561.0,10000.0,406821000.0,81107000.0,225805000.0,-159982000.0,181016000.0
1026214,,2627415000000.0,,4000000000.0,725863886.0,0.0,2627415000000.0,,2611002000000.0,-67102000000.0,16413000000.0
1415813,0.0,0.0,,90000000.0,7769833.0,7769.0,0.0,7666.0,7666.0,-2331376.0,-7666.0
1369128,,,,,,,,,,,
1410428,91779000.0,103133000.0,89801000.0,150000000.0,94058853.0,941000.0,103133000.0,13477000.0,22762000.0,-398624000.0,77806000.0
1833213,101081.0,101081.0,560.0,,,15.0,101081.0,78660.0,78660.0,-2579.0,22421.0
915191,,,,,,,,,,,
1667161,,721072000.0,13774000.0,15000000.0,5495514.0,54000.0,721072000.0,,621253000.0,51689000.0,99819000.0
800166,,,,,,,,,,,
945114,263800000.0,374900000.0,22400000.0,150000000.0,38955848.0,400000.0,374900000.0,186400000.0,268100000.0,-66500000.0,106800000.0
1376804,104458.0,104458.0,4458.0,2000000000.0,1211495162.0,121149.0,104458.0,8351979.0,8351979.0,-16755676.0,-8247521.0
1710340,24701000.0,26319000.0,21295000.0,50000000.0,24312808.0,24000.0,26319000.0,3794000.0,10656000.0,-92158000.0,15663000.0
1824153,16771.0,398249.0,,,,,398249.0,407127.0,407127.0,-33878.0,-8878.0
1805594,30014644.0,33864854.0,18244055.0,450000000.0,21149425.0,2115.0,33864854.0,12152917.0,15120110.0,3353031.0,18744744.0
1362468,943633000.0,3258925000.0,152764000.0,100000000.0,23097737.0,23000.0,3258925000.0,689345000.0,2559562000.0,1015622000.0,699363000.0
59860,52430.0,703858.0,1931.0,750000000.0,167926376.0,16792637.0,703858.0,9309333.0,9588289.0,-37663315.0,-8884431.0
1161814,,,,,,,,,,,
1591565,0.0,0.0,0.0,100000000.0,9850000.0,985.0,0.0,,79676.0,-259056.0,-79676.0
1116132,2877200000.0,8150400000.0,1642600000.0,1000000000.0,277800000.0,2800000.0,8150400000.0,1533100000.0,5259700000.0,-450000000.0,2890700000.0
1404935,163239.0,197094.0,150272.0,500000000.0,24177860.0,24178.0,197094.0,1914735.0,1914735.0,-35076190.0,-1717641.0
732834,852545000.0,14633098000.0,47470000.0,1000000000.0,365220435.0,3652000.0,14633098000.0,860806000.0,,4847646000.0,6056446000.0
1449792,13956000.0,21287000.0,7567000.0,30000000.0,8726045.0,9000.0,21287000.0,5538000.0,7428000.0,-10145000.0,13859000.0
1339005,3863509.0,7606318.0,3322226.0,95583558.0,1110347.0,1110.0,7606318.0,2888911.0,4078360.0,-75202490.0,-51815728.0
1737927,,,,,373803786.0,,,,,,
1619762,3440000000.0,12992000000.0,907000000.0,1850000000.0,204857000.0,20000000.0,12992000000.0,2615000000.0,11431000000.0,-1920000000.0,777000000.0
738214,8683000.0,125139000.0,592000.0,80000.0,22830.0,23000.0,125139000.0,102235000.0,,-274080000.0,-184744000.0
1175535,,1045002000.0,25777000.0,400000000.0,42391316.0,42000.0,1045002000.0,,706676000.0,,332083000.0
1383701,8400000.0,15013000.0,6763000.0,200000000.0,15030757.0,1000.0,15013000.0,2785000.0,8100000.0,-62702000.0,7860000.0
1834336,3523.0,33523.0,3523.0,,,,33523.0,9284.0,9284.0,-761.0,24239.0
1158114,209169000.0,480805000.0,43425000.0,45000000.0,25110000.0,25000.0,480805000.0,103148000.0,202914000.0,-88509000.0,277891000.0
1830547,20000.0,203912.0,20000.0,,,259.0,203912.0,183912.0,183912.0,-5000.0,20000.0
1706509,14721331.0,15258135.0,773381.0,2000000000.0,333910484.0,333911.0,15258135.0,15271366.0,15271366.0,-1379358.0,-250821.0
860546,,4077023000.0,18369000.0,150000000.0,112181759.0,1122000.0,4077023000.0,,2357881000.0,,1661035000.0
1549595,298434000.0,396343000.0,119356000.0,500000000.0,38864872.0,39000.0,396343000.0,44539000.0,106074000.0,-103698000.0,290269000.0
1766267,690259.0,954427.0,637953.0,450000000.0,1000000.0,100.0,954427.0,1397511.0,1541843.0,-1304407.0,-587416.0
704172,288330.0,293330.0,85853.0,40000000000.0,14464007723.0,14464008.0,293330.0,7759084.0,7759084.0,-44559483.0,-7465755.0
1466258,6905600000.0,18156700000.0,3289900000.0,,263309250.0,263300000.0,18156700000.0,4338900000.0,11729600000.0,8495300000.0,6407700000.0
1565228,16515000.0,20651000.0,5190000.0,100000000.0,21382290.0,,20651000.0,8846000.0,10654000.0,-270147000.0,9997000.0
1355736,,,,,,,,,,,
789570,5950659000.0,36494934000.0,5101637000.0,1000000000.0,494317865.0,4943000.0,36494934000.0,1856583000.0,,3091007000.0,6504726000.0
49071,23641000000.0,34969000000.0,4673000000.0,300000000.0,198648742.0,33000000.0,34969000000.0,13394000000.0,21241000000.0,20517000000.0,13728000000.0
1398659,1748868000.0,4873513000.0,680440000.0,500000000.0,189045661.0,1885000.0,4873513000.0,1202636000.0,3039284000.0,741658000.0,1834229000.0
866706,452245000.0,1383575000.0,57362000.0,50000000.0,30645625.0,306000.0,1383575000.0,254623000.0,403976000.0,790000000.0,976162000.0
884219,91257000.0,853224000.0,39545000.0,200000000.0,24934981.0,37402000.0,853224000.0,97733000.0,545131000.0,-253164000.0,95955000.0
1737193,5205245.0,5627659.0,40447.0,100000000.0,28210000.0,2811.0,5627659.0,798624.0,798624.0,4483462.0,4829035.0
1851003,141368000.0,286286000.0,50725000.0,,,,286286000.0,103979000.0,371296000.0,-242254000.0,-239220000.0
1039065,634424000.0,1300803000.0,72575000.0,100000000.0,17933256.0,100816000.0,1300803000.0,333393000.0,713167000.0,504175000.0,587636000.0
1481646,444513000.0,467495000.0,418938000.0,500000000.0,55171467.0,5000.0,467495000.0,73439000.0,79208000.0,-366794000.0,388287000.0
1782037,30198038.0,33939991.0,2105625.0,50000000.0,12354040.0,12354.0,33939991.0,12501312.0,12665701.0,6905718.0,21274290.0
1132651,,1975648000.0,173097000.0,18000000.0,9122747.0,18245000.0,1975648000.0,,1766161000.0,158217000.0,209487000.0
1758530,428509000.0,504524000.0,172729000.0,850000000.0,,,504524000.0,87491000.0,103057000.0,-38962000.0,397911000.0
1021604,12162000.0,16986000.0,1377000.0,100000000.0,55003076.0,1423000.0,16986000.0,10946000.0,14280000.0,-222965000.0,2706000.0
1657045,46761.0,46761.0,44619.0,100000000.0,8958989.0,8959.0,46761.0,201169.0,201169.0,-164563.0,-154408.0
1839439,,,2219000.0,,,,,,,,
1419536,,1876593000.0,,49000000.0,13753529.0,138000.0,1876593000.0,,1717282000.0,106854000.0,159311000.0
940944,1109700000.0,9927600000.0,777300000.0,,,,9927600000.0,1546100000.0,7472500000.0,223200000.0,2455100000.0
1035976,,1465679000.0,155811000.0,50000000.0,20245649.0,25307000.0,1465679000.0,,1309819000.0,35080000.0,155860000.0
1821329,11396.0,93739.0,,,,,93739.0,33175.0,82343.0,-13604.0,11396.0
1552670,12429734.0,30776651.0,882770.0,100000000.0,8486956.0,131247787.0,30776651.0,29800451.0,29800451.0,-192212544.0,-7664671.0
1638833,801500000.0,5413200000.0,317900000.0,300000000.0,50461706.0,,5413200000.0,556800000.0,,-431800000.0,115600000.0
73088,308680000.0,6389449000.0,5811000.0,200000000.0,54144775.0,541000.0,6389449000.0,466423000.0,4310354000.0,670111000.0,2079095000.0
1407973,58895000.0,76141000.0,51722000.0,21643836.0,1247024.0,2000.0,76141000.0,40801000.0,48690000.0,-263545000.0,-253891000.0
1747079,288955000.0,1929855000.0,123445000.0,200000000.0,30685938.0,307000.0,1929855000.0,143194000.0,1603257000.0,34792000.0,326598000.0
1825739,293179.0,710426.0,293179.0,,,,710426.0,696631.0,696631.0,-11205.0,13795.0
1805087,557800.0,276767253.0,491827.0,,,457.0,276767253.0,,41392640.0,-40659524.0,-40658834.0
1626644,138072.0,138761.0,63072.0,500000000.0,91610202.0,91610.0,138761.0,1104732.0,1154732.0,-30431542.0,-1015971.0
84748,474175000.0,1264005000.0,191785000.0,50000000.0,18677000.0,18677000.0,1264005000.0,111509000.0,,873692000.0,1020755000.0
1690012,,554991000.0,72107000.0,,,,554991000.0,,314735000.0,-47253000.0,240256000.0
924396,448.0,45619.0,448.0,10000000000.0,233474958.0,23347.0,45619.0,158591.0,158591.0,-124222.0,-112972.0
1010086,143608091.0,149831391.0,117890240.0,600000000.0,77195704.0,7720.0,149831391.0,10483510.0,20038122.0,-95192881.0,129793269.0
808439,79443000.0,116121000.0,24128000.0,13000000.0,9149169.0,2809000.0,116121000.0,25183000.0,35840000.0,13721000.0,80281000.0
1768946,,,,,,,,,,,
1267813,146267000.0,150462000.0,138509000.0,150000000.0,36585767.0,37000.0,150462000.0,10729000.0,13263000.0,-311929000.0,137199000.0
1201792,251810000.0,371018000.0,,100000000.0,14809000.0,148000.0,371018000.0,55058000.0,64093000.0,111180000.0,306925000.0
1820872,1383127.0,818368660.0,257872.0,,,,818368660.0,2256681.0,105487341.0,-103929702.0,-103928681.0
914025,814286000.0,2278722000.0,230065000.0,,,907000.0,2278722000.0,567241000.0,2391743000.0,-776208000.0,-113021000.0
313616,13802000000.0,76161000000.0,,2000000000.0,851300000.0,9000000.0,76161000000.0,7402000000.0,,27159000000.0,39766000000.0
356309,609204000.0,5396905000.0,22358000.0,150000000.0,,240367000.0,5396905000.0,518672000.0,,996580000.0,1698214000.0
1121484,423593000.0,1152260000.0,72011000.0,200000000.0,73288976.0,733000.0,1152260000.0,162132000.0,394629000.0,329327000.0,757631000.0
1726126,17778069.0,86676184.0,13270913.0,,23985799.0,,86676184.0,4510380.0,17656741.0,-80410724.0,69019443.0
1817713,16062000.0,16217000.0,7813000.0,9000000.0,1257736.0,1000.0,16217000.0,3181000.0,9231000.0,-14739000.0,-14638000.0
1270073,545741000.0,580489000.0,58151000.0,90000000.0,33015614.0,33000.0,580489000.0,179076000.0,747342000.0,-2398346000.0,-166853000.0
948320,12412731.0,13402991.0,9179075.0,100000000.0,23433663.0,234337.0,13402991.0,13932433.0,14224755.0,-80151905.0,-2301899.0
1138476,10648046.0,11107163.0,9498457.0,800000000.0,12800000.0,12800.0,11107163.0,1042550.0,1277778.0,9400512.0,9829385.0
1308027,8203540.0,22660597.0,,1500000000.0,1119931717.0,119990.0,22660597.0,18364910.0,29419554.0,-48713184.0,-7359752.0
1844840,,335959.0,,,,,335959.0,,316459.0,-5500.0,19500.0
756894,,,,,,,,,,,
1045450,,6704185000.0,1025577000.0,100000000.0,81917876.0,819000.0,6704185000.0,,4073600000.0,,
1413329,21492000000.0,44815000000.0,7280000000.0,6000000000.0,2109316331.0,0.0,44815000000.0,19615000000.0,55446000000.0,31638000000.0,-12567000000.0
1042187,19709646.0,21550970.0,322179.0,50000000.0,5827304.0,14537828.0,21550970.0,18787190.0,,-14382327.0,1905699.0
926282,317418000.0,525679000.0,60161000.0,200000000.0,79652000.0,797000.0,525679000.0,94193000.0,152735000.0,781813000.0,372944000.0
1745317,404714000.0,432712000.0,204648000.0,2250000000.0,175912194.0,18000.0,432712000.0,65393000.0,91889000.0,-315682000.0,340823000.0
1220754,419528000.0,1425913000.0,183281000.0,40000000.0,19570598.0,20000.0,1425913000.0,317663000.0,1014302000.0,218414000.0,411611000.0
880984,3797000.0,5201000.0,2063000.0,42000000.0,39687589.0,397000.0,5201000.0,3892000.0,,-100613000.0,-523000.0
1718500,995331.0,1219565.0,579498.0,100000000.0,41485881.0,4149.0,1219565.0,462717.0,715128.0,-4827075.0,504437.0
874499,409750000.0,2539871000.0,89861000.0,200000000.0,160800000.0,1607000.0,2539871000.0,510287000.0,2840371000.0,-4472859000.0,-300500000.0
1402436,2298500000.0,15923600000.0,209300000.0,400000000.0,263900000.0,2600000.0,15923600000.0,2283300000.0,10207100000.0,1667000000.0,5716500000.0
1786431,1053000000.0,4722000000.0,312000000.0,2000000000.0,210000000.0,,4722000000.0,432000000.0,3107000000.0,233000000.0,1615000000.0
1819399,952068.0,350956686.0,,20000000.0,8750000.0,,350956686.0,331236916.0,343486916.0,-342535723.0,-342534848.0
784539,82695000.0,105152000.0,6665000.0,8000000.0,,49000.0,105152000.0,31079000.0,45583000.0,46435000.0,59569000.0
1822929,1021370.0,105826906.0,,,2979499.0,9924479.0,105826906.0,,10344382.0,-9313736.0,-9313736.0
1235468,100871000.0,205254000.0,77844000.0,120000000.0,34212815.0,34000.0,205254000.0,77293000.0,90191000.0,-117832000.0,115063000.0
1162896,2217485.0,2670363.0,1897703.0,100000000.0,3506752.0,351.0,2670363.0,7065862.0,9515272.0,-30039146.0,-6844909.0
1794942,,3100.0,3100.0,100000000.0,10220830.0,1022.0,3100.0,,58904.0,-99852.0,-55804.0
88205,675100000.0,2333700000.0,64000000.0,,52704973.0,,2333700000.0,572100000.0,,-477200000.0,640100000.0
1157408,768477000.0,1471954000.0,258107000.0,100000000.0,46893934.0,4000.0,1471954000.0,228611000.0,719525000.0,77867000.0,752429000.0
1718512,1906600000.0,7426300000.0,521400000.0,3000000000.0,,2900000.0,7426300000.0,726300000.0,4241300000.0,1151400000.0,2805700000.0
1823986,,,,10000000000.0,1203526000.0,,,,,,
1479419,171379000.0,221606000.0,77264000.0,120000000.0,58915375.0,59000.0,221606000.0,22225000.0,121611000.0,-399783000.0,99995000.0
1516513,,,,,,,,,,,39738000.0
1734005,33656815.0,44231316.0,,,,11584324.0,44231316.0,3868694.0,6079023.0,-30489126.0,41834151.0
1498403,,,,,,,,,,,
1402057,5953500000.0,9344700000.0,1410200000.0,1000000000.0,,1400000.0,9344700000.0,3898300000.0,,-1813400000.0,1297100000.0
1321847,,,,,,,,,,,
2186,25715000.0,38594000.0,6826000.0,50000000.0,13962366.0,8377000.0,38594000.0,9466000.0,14966000.0,-1104000.0,23628000.0
1005011,2011000000.0,7795000000.0,178000000.0,,,,7795000000.0,1827000000.0,,,
1891791,,,,,,,,,,,-29232.0
1492674,53584000.0,79078000.0,16793000.0,200000000.0,148078974.0,148000.0,79078000.0,9800000.0,,-422975000.0,8726000.0
1178970,,12919741000.0,418083000.0,200000000.0,83209012.0,832000.0,12919741000.0,,11299944000.0,718090000.0,1619797000.0
1659323,21472000.0,32792000.0,14508000.0,150000000.0,49431028.0,494000.0,32792000.0,41698000.0,83351000.0,-286929000.0,-50559000.0
1411207,756000000.0,4477000000.0,310000000.0,,,,4477000000.0,373000000.0,3721000000.0,-974000000.0,756000000.0
1750106,85458359.0,107713745.0,,250000000.0,8570000.0,8570.0,107713745.0,8889226.0,9718930.0,-44910297.0,59971555.0
1847590,35102000.0,63638000.0,386000.0,30000000.0,7840244.0,2000.0,63638000.0,23333000.0,46501000.0,-25100000.0,17137000.0
855874,,2026439000.0,,15000000.0,5903613.0,59000.0,2026439000.0,,1828426000.0,97944000.0,198013000.0
1613859,1460514000.0,4178501000.0,506303000.0,1000000000.0,64538729.0,645000.0,4178501000.0,1266023000.0,2699316000.0,440325000.0,1479185000.0
1734750,6901000.0,7083000.0,5710000.0,22069652.0,6393069.0,1000.0,7083000.0,1160000.0,15145000.0,-40881000.0,-40880000.0
19745,136431000.0,1932487000.0,3499000.0,50000000.0,,8499000.0,1932487000.0,329032000.0,,342969000.0,697085000.0
1487091,117439.0,124659.0,4715.0,95000000.0,85164569.0,85.0,124659.0,,3532990.0,-9741165.0,-3408331.0
1354866,16606000.0,21216000.0,3175000.0,300000000.0,14852023.0,15000.0,21216000.0,11805000.0,12807000.0,-50215000.0,8409000.0
1109345,558701000.0,655786000.0,232304000.0,40000000.0,28176862.0,74000.0,655786000.0,60934000.0,284248000.0,241620000.0,371538000.0
1462418,100155000.0,265685000.0,58263000.0,100000000.0,25413000.0,25413000.0,265685000.0,71545000.0,,190383000.0,-83765000.0
898173,4499787000.0,11596642000.0,465640000.0,245000000.0,71123109.0,711000.0,11596642000.0,5262417000.0,,-1139139000.0,140258000.0
1278680,,,0.0,,,,,,,,
1653606,1955607.0,1955607.0,1865110.0,,67169962.0,17328406.0,1955607.0,1921438.0,2354016.0,-19729562.0,-398409.0
1756640,1555713.0,1643161.0,67777.0,800000000.0,102400000.0,10240.0,1643161.0,643190.0,651316.0,213153.0,991845.0
1012100,1881500000.0,6083800000.0,548700000.0,400000000.0,231958083.0,23200000.0,6083800000.0,1367400000.0,5911300000.0,2400700000.0,172500000.0
798354,16219000000.0,74619000000.0,906000000.0,1800000000.0,789000000.0,8000000.0,74619000000.0,15637000000.0,41290000000.0,13441000000.0,32330000000.0
884614,2180000000.0,14725000000.0,416000000.0,450000000.0,209545847.0,,14725000000.0,2097000000.0,10279000000.0,3139000000.0,4437000000.0
1517498,355553.0,1383775.0,9506.0,333333333.0,61519905.0,61520.0,1383775.0,911551.0,1552542.0,-24754208.0,-168767.0
1588978,110256000.0,125971000.0,100130000.0,40000000.0,4713000.0,0.0,125971000.0,14526000.0,65011000.0,-201668000.0,-182894000.0
1586495,62512.0,613690.0,38985.0,10000000000.0,140397289.0,14040.0,613690.0,3143964.0,3143964.0,-2478119.0,-2530274.0
1847360,,516757000.0,,90000000.0,4961626.0,49000.0,516757000.0,,456749000.0,41530000.0,60009000.0
1829948,,,,,,,,,,,
1039828,,71688579000.0,9095522000.0,200000000.0,95720622.0,95721000.0,71688579000.0,,65339591000.0,2368555000.0,6348988000.0
1029125,9757000.0,9813000.0,9022000.0,100000000.0,9664427.0,10000.0,9813000.0,1365000.0,1365000.0,-46026000.0,8448000.0
1819796,,632278000.0,198146000.0,,,,632278000.0,,599347000.0,-29832000.0,-29342000.0
1331451,,100356000000.0,3541000000.0,,,,100356000000.0,,94067000000.0,4072000000.0,6289000000.0
1687926,28552.0,28552.0,,75000000.0,,10530.0,28552.0,134611.0,134611.0,-139359.0,-106059.0
1284196,0.0,0.0,0.0,10000000.0,500000.0,500.0,0.0,2000.0,2000.0,-300383.0,-2000.0
1488139,490715000.0,1754115000.0,66422000.0,,,,1754115000.0,383097000.0,,368390000.0,492813000.0
1678746,13933649.0,15853009.0,1161295.0,2000000000.0,155292311.0,155292.0,15853009.0,18928598.0,20526812.0,-8855146.0,-4673803.0
1104485,125629000.0,872089000.0,1428000.0,135000000.0,45908779.0,448000.0,872089000.0,182475000.0,1095393000.0,-1780356000.0,-223304000.0
924515,896000.0,1350000.0,182000.0,500000000.0,13138000.0,3403000.0,1350000.0,8962000.0,12205000.0,-139956000.0,-10855000.0
1762359,148020000.0,562053000.0,32542000.0,,101250000.0,0.0,562053000.0,97742000.0,302344000.0,-475205000.0,241031000.0
887343,,16584779000.0,653766000.0,115000000.0,73782000.0,1660998000.0,16584779000.0,,14237172000.0,575248000.0,2347607000.0
845385,,,,,,,,,,,22479540.0
866368,,2057705000.0,69083000.0,100000000.0,27488547.0,274000.0,2057705000.0,,82065000.0,,1756677000.0
1811764,12397095.0,22194495.0,10546749.0,430000000.0,54647656.0,5465.0,22194495.0,5163557.0,8714217.0,-13382227.0,5000009.0
1865631,18070000.0,44902000.0,,500000000.0,7345733.0,2000.0,44902000.0,4241000.0,165676000.0,-490284000.0,-490378000.0
1792580,1247000000.0,14469000000.0,10000000.0,750000000.0,259800000.0,3000000.0,14469000000.0,2423000000.0,10632000000.0,-5773000000.0,3837000000.0
898770,26633000.0,57597000.0,,40000000.0,16799702.0,170000.0,57597000.0,14670000.0,26471000.0,1696000.0,31126000.0
1471727,17563000.0,51253000.0,3926000.0,200000000.0,8651400.0,9000.0,51253000.0,54576000.0,79355000.0,-260641000.0,-28102000.0
1615055,115674000.0,123605000.0,106641000.0,400000000.0,39036010.0,2000.0,123605000.0,4622000.0,31396000.0,-52404000.0,-51251000.0
1858848,129964000.0,148161000.0,128535000.0,30330000.0,1210306.0,,148161000.0,5041000.0,8722000.0,-82812000.0,-81315000.0
1834494,72174000.0,963705000.0,37739000.0,,,,963705000.0,152801000.0,670221000.0,-30338000.0,-26429000.0
1290476,,706236000.0,,10000000.0,1466516.0,5794000.0,706236000.0,,654240000.0,-8738000.0,51996000.0
1301787,668414000.0,1048130000.0,82000.0,20000000.0,9462774.0,95000.0,1048130000.0,229032000.0,989038000.0,-171706000.0,59092000.0
1533232,,,,,,,,,,,
1703785,8909000.0,275629000.0,2724000.0,,,,275629000.0,3097000.0,47228000.0,18702000.0,
1445831,0.0,0.0,0.0,100000000.0,216185.0,216.0,0.0,93765.0,93765.0,-444912.0,-93765.0
1696411,6886.0,8886.0,,75000000.0,6087500.0,6088.0,8886.0,35748.0,35748.0,64353.0,-26862.0
1819576,66068928.0,99531760.0,65316481.0,80000000.0,43336277.0,43336.0,99531760.0,11737374.0,28445922.0,-275002219.0,71086000.0
65596,1352733000.0,1372987000.0,3632000.0,100000000.0,30953710.0,309000.0,1372987000.0,1330046000.0,1335001000.0,15909000.0,37986000.0
1698702,19894.0,20172.0,19894.0,75000000.0,7630000.0,7630.0,20172.0,91501.0,91501.0,-170061.0,-71329.0
1365388,41770.0,167465.0,41770.0,50000000.0,20296309.0,471849.0,167465.0,469893.0,519893.0,-824277.0,-352428.0
1023364,29909000.0,41129000.0,10803000.0,55000000.0,13169204.0,13000.0,41129000.0,22543000.0,24794000.0,-349765000.0,16335000.0
1423723,,2203661.0,7061.0,1000000000.0,87269789.0,87270.0,2203661.0,,2169626.0,-7296236.0,34035.0
1034054,472990000.0,9158018000.0,308560000.0,400000000.0,109819000.0,1098000.0,9158018000.0,614801000.0,,-6604028000.0,-4824382000.0
1658247,177492000.0,183445000.0,93087000.0,200000000.0,33017000.0,,183445000.0,10489000.0,14526000.0,-167614000.0,168919000.0
912958,,,,,,,,,,,
350698,4152700000.0,9887200000.0,569600000.0,1500000000.0,102562149.0,1000000.0,9887200000.0,4165900000.0,,4069400000.0,3235700000.0
315858,,1250119000.0,221118000.0,,,,1250119000.0,,987389000.0,10586000.0,187883000.0
1331465,,92295000000.0,,,,,92295000000.0,,87035000000.0,2198000000.0,5260000000.0
1819574,1163748.0,255533015.0,51896000.0,,25435000.0,,255533015.0,366775.0,56785987.0,-34628699.0,-154815000.0
1845337,45071000.0,45661000.0,43728000.0,,6035869.0,,45661000.0,1996000.0,2200000.0,-56842000.0,-54205000.0
1378125,,,,,,,,,,,
1696558,64461087.0,72413698.0,25591022.0,30000000.0,11325000.0,11325.0,72413698.0,14208835.0,15833963.0,,56276549.0
814926,2289549.0,3840947.0,1223770.0,56666667.0,46296364.0,4630.0,3840947.0,888997.0,1256386.0,-4473397.0,2584561.0
1228454,,2821016000.0,,40000000.0,19574858.0,,2821016000.0,,2571805000.0,58335000.0,249211000.0
1119769,199871000.0,272419000.0,27101000.0,120000000.0,85184889.0,218000.0,272419000.0,100424000.0,,-246891000.0,146126000.0
798359,,1464183000.0,392000.0,,13027000.0,968263000.0,1464183000.0,,774800000.0,-427681000.0,618207000.0
